gene_name	gene_id	protein_id	transcript_count	dmr_transcript_count	dmr_count	dmr_A_count	dmr_C_count	dmr_G_count	dmr_U_count	gene_level_ont_C3	gene_level_ont_C4	ont_gene_log2FC_C4vsC3	ont_gene_pval	ont_gene_qval	protein_level_C3	protein_level_C4	protein_log2FC_C4vsC3	protein_pval	protein_qval	median_transcript_len
NR2F2	ENSG00000185551	P24468	1	0	0	0	0	0	0	5.124019657828095	5.8539533885539115	0.7564377499589752	0.0685386604777562	0.5797268726558168	0.0	0.0	0.0	1.0	1.0	2214.0
NR2F6	ENSG00000160113	P10588	1	0	0	0	0	0	0	6.228084589025818	6.657037903193395	0.4417779301136669	0.1704848597140951	0.8501402428774253	0.0	0.0	0.0	1.0	1.0	2383.0
KRT7	ENSG00000135480	P08729	1	0	0	0	0	0	0	4.852781629505864	2.014318922118939				16.340681328405946	15.289127715632846	-1.03694233166273	4.17981646455852e-24	4.93392501837262e-22	1625.0
GDI1	ENSG00000203879	P31150	1	0	0	0	0	0	0	6.101332406011628	6.361524889620809	0.2542511081783942	0.4899375103427699	0.9990269081233384	16.404581931741397	16.37247136578872	-0.0554277187070499	0.889598323100699	1.0	2240.0
LMCD1	ENSG00000071282	Q9NZU5	1	0	0	0	0	0	0	6.532040341031114	4.754538713521555	-1.831379299155668	7.883680690591119e-07	0.000105551222046	15.270339094653878	13.72967566969433	-1.5897984832018	1.1004034467722e-17	7.42248324929916e-16	1501.0
MRPL46	ENSG00000259494	Q9H2W6	1	0	0	0	0	0	0	4.498780509189342	4.429190102713772	-0.0934778491597636	0.8577379026352938	0.9990269081233384	14.21419479004452	14.316644930010064	0.0563038543067738	0.996224374373253	1.0	986.0
EHD3	ENSG00000013016	Q9NZN3	1	0	0	0	0	0	0	3.218656360153084	3.169135723968203	-0.0958643116663704	0.903721351376599	1.0	15.20061582532903	15.163718587067002	-0.101647320717322	0.958657585567916	1.0	4825.0
EHF	ENSG00000135373	Q9NZC4	1	0	0	0	0	0	0	2.4134584306329874	2.0768633739577615				0.0	0.0	0.0	1.0	1.0	5399.0
EFTUD2	ENSG00000108883	Q15029	1	0	0	0	0	0	0	5.381811373693469	6.0829402988404295	0.7236674052658694	0.050501862755051	0.4971674976264062	13.964609723402445	13.856865527828107	-0.122740214074411	0.883466391455837	1.0	3675.0
MED7	ENSG00000155868	O43513	1	0	0	0	0	0	0	4.319868690266599	4.3566787331084305	0.0152208475701699	0.9770531273005892	1.0	0.0	0.0	0.0	1.0	1.0	1382.0
FAM133B	ENSG00000234545	Q5BKY9	1	0	0	0	0	0	0	4.406217534958854	4.204497632666204	-0.2172689747335234	0.6869257586411306	1.0	0.0	0.0	0.0	1.0	1.0	1890.0
MED9	ENSG00000141026	Q9NWA0	1	0	0	0	0	0	0	2.9860512418790424	2.8715384659880243	-0.1450170075930963	0.8609223609684926	1.0	0.0	0.0	0.0	1.0	1.0	2209.0
GAK	ENSG00000178950	O14976	1	0	0	0	0	0	0	5.1122290403262625	4.431896751942329	-0.7496637564266876	0.2603181204127234	0.946485225656405	12.930405746709694	12.917072180773726	-0.0647586902250477	0.996783661768467	1.0	4461.0
FBXO5	ENSG00000112029	Q9UKT4	1	0	0	0	0	0	0	2.990139368102518	2.7973368302438923	-0.2511256851321006	0.765861438236343	1.0	0.0	0.0	0.0	1.0	1.0	2221.0
FAM114A1	ENSG00000197712	Q8IWE2	1	0	0	0	0	0	0	5.283358253774113	5.836744606177184	0.5450634013701455	0.1744515910472763	0.8523541602118044	15.911490302045276	15.948777208401404	0.050001069845898	0.985953294891791	1.0	4060.0
FBXO46	ENSG00000177051	Q6PJ61	1	0	0	0	0	0	0	2.7576450021542662	2.7846097809636037				0.0	0.0	0.0	1.0	1.0	2993.0
MRPL48	ENSG00000175581	Q96GC5	1	0	0	0	0	0	0	4.088423450941323	4.5105638761260565	0.4361302566237914	0.4139822298391477	1.0	13.353544143600269	13.496877422467113	0.109210035762438	0.760431040639121	1.0	1197.0
KRT10	ENSG00000186395	P13645	1	0	0	0	0	0	0	3.6572255151443986	2.928018724446812	-0.7939687397341841	0.2832117376184412	1.0	16.924303883160263	15.110799888913686	-1.84102615610907	1.52853400074232e-05	0.000174368985747355	2143.0
FBXO45	ENSG00000174013	P0C2W1	1	0	0	0	0	0	0	4.03738453807653	3.5527785532991256	-0.5457262845696407	0.4017774546274616	1.0	12.001760269478428	11.903136902439673	-0.0931573955306378	0.974601211440376	1.0	3689.0
NUDCD2	ENSG00000170584	Q8WVJ2	1	0	0	0	0	0	0	4.8821849860892925	5.224127991094594	0.366675895602221	0.3930970879670286	0.9990269081233384	15.612111535048502	15.87126532932491	0.269612495176011	0.0423311627268196	0.151802764563392	448.0
MEPCE	ENSG00000146834	Q7L2J0	1	0	0	0	0	0	0	4.457636962697051	3.913940885023646	-0.6095802080455333	0.2850989679401322	1.0	11.23034822430837	11.13877866179037	-0.307360997391505	0.333092092058466	0.671636937225362	2822.0
FAM136A	ENSG00000035141	Q96C01	1	0	0	0	0	0	0	4.725873289827063	5.26548579324134	0.5908230345703532	0.2028711011414671	0.8893130268936175	0.0	0.0	0.0	1.0	1.0	1810.0
FBXO32	ENSG00000156804	Q969P5	1	0	0	0	0	0	0	3.0790428340315144	2.1830581948408074				0.0	0.0	0.0	1.0	1.0	807.0
METTL17	ENSG00000165792	Q9H7H0	1	0	0	0	0	0	0	3.0628686066285735	2.753283644302508	-0.3224926359091738	0.7031505653353463	1.0	0.0	0.0	0.0	1.0	1.0	1539.0
EFCAB2			1	0	0	0	0	0	0	2.3044465070335187	1.5480368453099735				0.0	0.0	0.0	1.0	1.0	1233.0
METTL18	ENSG00000171806	O95568	1	0	0	0	0	0	0	2.7381986772984375	2.5599583742746357				0.0	0.0	0.0	1.0	1.0	1462.0
NTAQ1	ENSG00000156795	Q96HA8	1	0	0	0	0	0	0	4.550318785702632	3.7877626072000563	-0.7517057423071315	0.2135949497870521	1.0	0.0	0.0	0.0	1.0	1.0	880.0
EFHD2	ENSG00000142634	Q96C19	1	0	0	0	0	0	0	4.456400800299868	4.924897687359211	0.4910511803969861	0.302337950646708	0.98728615800033	16.255550816414022	16.98075466241367	0.675202372225782	1.88698656211548e-10	5.97299768767949e-09	2422.0
KREMEN1	ENSG00000183762	Q96MU8	1	0	0	0	0	0	0	2.645816914791805	3.09524439571757				0.0	0.0	0.0	1.0	1.0	6181.0
EFNA3	ENSG00000143590	P52797	1	0	0	0	0	0	0	1.3235800314260122	3.4519016473616246				0.0	0.0	0.0	1.0	1.0	1817.0
EFNA4	ENSG00000243364	P52798	1	0	0	0	0	0	0	4.345797888234908	3.643860178675765	-0.7400321813064382	0.2001722293686199	1.0	0.0	0.0	0.0	1.0	1.0	1254.0
NT5C3A	ENSG00000122643	Q9H0P0	1	0	0	0	0	0	0	4.520296680846688	4.0110842269596745	-0.5419613813877885	0.3349388843898131	1.0	12.354142789409313	12.575426911573931	0.248926642849908	0.0478228747407403	0.165727466838553	1742.0
METTL21A	ENSG00000144401	Q8WXB1	1	0	0	0	0	0	0	1.9607706221281862	1.920223654204266				0.0	0.0	0.0	1.0	1.0	1366.0
METTL22	ENSG00000067365	Q9BUU2	1	0	0	0	0	0	0	4.759923220547436	4.112558402065252	-0.7037141206574495	0.1744909294843395	0.8523541602118044	0.0	0.0	0.0	1.0	1.0	1510.0
FBXO31	ENSG00000103264	Q5XUX0	1	0	0	0	0	0	0	4.395260113073465	3.9225911086324317	-0.4798164284496948	0.4160989371689294	1.0	0.0	0.0	0.0	1.0	1.0	2717.0
FBXO3	ENSG00000110429	Q9UK99	1	0	0	0	0	0	0	4.374612563019285	3.8593219034372366	-0.5632190889244775	0.3195562116320903	1.0	0.0	0.0	0.0	1.0	1.0	2403.0
METTL2A	ENSG00000087995	Q96IZ6	1	0	0	0	0	0	0	3.6336850392383395	3.651433420915785	-0.0313315396864931	0.9636695214475386	1.0	0.0	0.0	0.0	1.0	1.0	1556.0
METTL3	ENSG00000165819	Q86U44	1	0	0	0	0	0	0	3.728207627887339	4.545258060921729	0.8810272861750578	0.1195222366826631	1.0	12.674592710793672	12.882228996967754	0.114532892293687	0.702583358568789	1.0	1980.0
FAM13B	ENSG00000031003	Q9NYF5	1	0	0	0	0	0	0	3.5322289572937793	3.792909951817535	0.2626611825610142	0.7059926496223023	1.0	0.0	0.0	0.0	1.0	1.0	5465.0
NTM	ENSG00000182667	Q9P121	1	0	0	0	0	0	0	3.6099718824264024	3.7095235820176105	0.1319567520388463	0.865677224719523	1.0	12.07440994849509	11.124939210829146	-0.943697101416727	0.0112444266898553	0.0518818580005865	3190.0
NUDCD1	ENSG00000120526	Q96RS6	1	0	0	0	0	0	0	4.692998108203444	4.400243709919735	-0.3466624758866378	0.4870209637954898	0.9990269081233384	13.385232411206646	13.398021174613312	-0.00779261426050778	0.999999916740317	1.0	2286.0
LIN52	ENSG00000205659	Q52LA3	1	0	0	0	0	0	0	2.5149638872115587	2.137264943017864				0.0	0.0	0.0	1.0	1.0	2776.0
NUDC	ENSG00000090273	Q9Y266	1	0	0	0	0	0	0	2.6775481687763123	3.2441519360452657	0.6809211093472234	0.415068088524384	1.0	16.577588204112736	16.99002149977529	0.431700959315005	2.09761847914107e-09	5.6602361184237e-08	1792.0
MEST	ENSG00000106484	Q5EB52	1	0	0	0	0	0	0	5.319834905477731	5.058678006868522	-0.2678615934592788	0.5217472543756828	0.9990269081233384	12.50970141736584	12.264218833684875	-0.0189917847183407	0.999996769322582	1.0	2411.0
FAM110B	ENSG00000169122	Q8TC76	1	0	0	0	0	0	0	2.0020646252915832	1.121262414087834				0.0	0.0	0.0	1.0	1.0	3438.0
NUBPL	ENSG00000151413	Q8TB37	1	0	0	0	0	0	0	2.479400382772324	2.3785771750805766				0.0	0.0	0.0	1.0	1.0	3040.0
EEF2	ENSG00000167658	P13639	1	0	0	0	0	0	0	11.098735006827939	11.04050987246231	-0.064857868081884	0.8167517527423582	0.9990269081233384	18.011293533612857	17.92279084313277	-0.110577243541506	0.999940209537798	1.0	3158.0
NUBP1	ENSG00000103274	P53384	1	0	0	0	0	0	0	4.479968000840411	5.253028921454199	0.8180218784910581	0.0734751743660624	0.6025396975921001	0.0	0.0	0.0	1.0	1.0	1231.0
GALC	ENSG00000054983	P54803	1	0	0	0	0	0	0	4.833446933460043	4.491830815726101	-0.3916720077493093	0.4245068644075643	0.9990269081233384	13.278428708514024	13.219468650217536	-0.140726851444691	0.885790045334186	1.0	3794.0
METAP1	ENSG00000164024	P53582	1	0	0	0	0	0	0	5.483881895046929	5.580377195446682	0.0683829945717444	0.8643037977486859	0.9990269081233384	14.684762050313124	14.533737184745902	-0.139379337527822	0.440129543982698	0.798774502308126	2686.0
EEF2KMT	ENSG00000118894	Q96G04	1	0	0	0	0	0	0	3.186854263425596	3.6787334747606915				0.0	0.0	0.0	1.0	1.0	1282.0
FBXO4	ENSG00000151876	Q9UKT5	1	0	0	0	0	0	0	3.5003524608680103	3.2464392533503923	-0.275091540648769	0.700384675715887	1.0	0.0	0.0	0.0	1.0	1.0	1284.0
NUAK1	ENSG00000074590	O60285	1	0	0	0	0	0	0	5.084720921150922	3.701941557465989	-1.509453997375912	0.0122485974097483	0.2277655851669864	0.0	0.0	0.0	1.0	1.0	5744.0
FBXO38	ENSG00000145868	Q6PIJ6	1	0	0	0	0	0	0	2.859969517702305	2.5393574282756544				0.0	0.0	0.0	1.0	1.0	4401.0
KRCC1	ENSG00000172086	Q9NPI7	1	0	0	0	0	0	0	5.4606355056218225	5.415159496686736	-0.0612773741606632	0.8737847568056162	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	1807.0
NTN4	ENSG00000074527	Q9HB63	1	0	0	0	0	0	0	5.155278733651384	5.744945784321788	0.5674701737824182	0.1517739357929886	0.8154409853674283	0.0	0.0	0.0	1.0	1.0	3621.0
EFCAB11	ENSG00000140025	Q9BUY7	1	0	0	0	0	0	0	3.0470434094674856	2.3848200692723855	-0.7966791888324062	0.4008015155362323	1.0	0.0	0.0	0.0	1.0	1.0	568.0
MCUR1	ENSG00000050393	Q96AQ8	1	0	0	0	0	0	0	3.093696096508068	3.4801764015363834	0.4168937255333793	0.5718058350961289	1.0	0.0	0.0	0.0	1.0	1.0	1826.0
EHD2	ENSG00000024422	Q9NZN4	1	0	0	0	0	0	0	5.910366274479618	6.389564360798697	0.4772317690019545	0.2160531871964646	0.9125560540249704	16.310906033341062	16.469875541857615	0.146441853894958	0.253911057749613	0.563751498567545	3506.0
MED31	ENSG00000108590	Q9Y3C7	1	0	0	0	0	0	0	5.2447080377661495	5.707472618415786	0.4621565396281121	0.2413911902194948	0.9298199158522666	0.0	0.0	0.0	1.0	1.0	619.0
FGFR1OP2	ENSG00000111790	Q9NVK5	1	0	0	0	0	0	0	4.3361070249237175	4.29255345263373	-0.0678866693384607	0.8987211650363229	1.0	0.0	0.0	0.0	1.0	1.0	2932.0
MCCC1	ENSG00000078070	Q96RQ3	1	0	0	0	0	0	0	3.7207790532022833	3.7543556669225833	0.0186236802076651	0.9762129456268452	1.0	0.0	0.0	0.0	1.0	1.0	2454.0
MCAT	ENSG00000100294	Q8IVS2	1	0	0	0	0	0	0	4.148832225885999	4.284298551132085	0.15783239666118	0.7706127204842751	1.0	0.0	0.0	0.0	1.0	1.0	1134.0
MBTPS2	ENSG00000012174	O43462	1	0	0	0	0	0	0	5.109489076183834	5.053709041467569	-0.0619613408180224	0.8831261866301099	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	4446.0
MAPK12	ENSG00000188130	P53778	1	0	0	0	0	0	0	3.807490548074005	4.0387314918889565	0.1406675231540649	0.8407272727527096	1.0	0.0	0.0	0.0	1.0	1.0	1778.0
MAPK1IP1L	ENSG00000168175	Q8NDC0	1	0	0	0	0	0	0	2.5487686530953764	2.9449291628573233	0.457830914756284	0.6143714500310979	1.0	0.0	0.0	0.0	1.0	1.0	2836.0
LIX1L	ENSG00000271601	Q8IVB5	1	0	0	0	0	0	0	3.4806212548141016	3.94723037010811				12.832833354867065	12.883555892652009	0.15115346075315	0.721854847777098	1.0	3991.0
LMBR1L	ENSG00000139636	Q6UX01	1	0	0	0	0	0	0	4.047335152033786	3.892331593846819	-0.1719999528754216	0.7736210240867187	1.0	0.0	0.0	0.0	1.0	1.0	2295.0
MRPL34	ENSG00000130312	Q9BQ48	1	0	0	0	0	0	0	5.400633351923643	5.990582529941302	0.5997654764129254	0.1305102372607684	0.7850718508394878	14.0930901981056	14.256477944134422	0.168840122086462	0.601706691032597	0.954710196412964	764.0
LDLRAP1	ENSG00000157978	Q5SW96	1	0	0	0	0	0	0	2.7381986772984375	3.271151076470181				12.480344010178815	12.321473687967863	-0.186169456164724	0.418716542154891	0.774045000929726	2914.0
MAPK8	ENSG00000107643	P45983	1	0	0	0	0	0	0	4.430653020408674	3.3526285350978795	-1.1962944733196703	0.0470758043328216	1.0	0.0	0.0	0.0	1.0	1.0	3595.0
FGFRL1	ENSG00000127418	Q8N441	1	0	0	0	0	0	0	6.3400145057961526	5.677808038474566	-0.6878581497095367	0.1479606201016519	0.8121315577474794	0.0	0.0	0.0	1.0	1.0	3411.0
MBLAC2	ENSG00000176055	Q68D91	1	0	0	0	0	0	0	3.043221142299449	2.6725630886172795	-0.3943751294627593	0.6491714661060606	1.0	12.999598554993986	12.951069771907113	0.00969121876268702	0.997449519042903	1.0	4277.0
MBLAC1	ENSG00000214309	A4D2B0	1	0	0	0	0	0	0	2.7276453664687117	2.3806611428672078	-0.3801843679836482	0.6945920838773721	1.0	0.0	0.0	0.0	1.0	1.0	1226.0
MAPK9	ENSG00000050748	P45984	1	0	0	0	0	0	0	4.009021942791622	3.677038732273924	-0.3655763172425694	0.5551872061814265	1.0	13.493631820326307	13.524675184032303	0.0760644877699728	0.953206450228322	1.0	1509.0
GABPB1	ENSG00000104064	Q06547	1	0	0	0	0	0	0	3.980034382156637	2.943520108206263	-1.152702865178253	0.0912756721008343	1.0	0.0	0.0	0.0	1.0	1.0	2726.0
MRPL40	ENSG00000185608	Q9NQ50	1	0	0	0	0	0	0	5.925951069523294	6.299195382908528	0.3727861236727422	0.2721844525516934	0.952019976264402	13.572051946626898	13.607342978844917	-0.0195315847908165	0.993851805536987	1.0	744.0
MCEE	ENSG00000124370	Q96PE7	1	0	0	0	0	0	0	4.220797075363155	3.668642435094304	-0.6163353161994959	0.3133563117347964	1.0	0.0	0.0	0.0	1.0	1.0	824.0
MAP9	ENSG00000164114	Q49MG5	1	0	0	0	0	0	0	2.5487686530953764	3.3935073586412265	0.9938631425421124	0.2382365032054122	1.0	0.0	0.0	0.0	1.0	1.0	7328.0
MAP7D3	ENSG00000129680	Q8IWC1	1	0	0	0	0	0	0	3.523256635723229	3.539841035482771	0.0015154930846436	0.9981957221118536	1.0	11.710203927187479	11.706107425267648	0.214467143046593	0.860787210902198	1.0	2432.0
FES	ENSG00000182511	P07332	1	0	0	0	0	0	0	2.5763713105437236	2.1566995827460116	-0.5077077908944968	0.6186338796630915	1.0	0.0	0.0	0.0	1.0	1.0	2737.0
MCOLN1	ENSG00000090674	Q9GZU1	1	0	0	0	0	0	0	4.714328980561327	4.161630034842128	-0.5939363475255479	0.2411511711245754	0.9298199158522666	13.017355457694311	12.84358579802632	-0.20667131048423	0.385800527920019	0.735803729199946	2084.0
FEM1C	ENSG00000145780	Q96JP0	1	0	0	0	0	0	0	2.990139368102518	3.581991323722341	0.6513513218318988	0.3811446557787673	1.0	0.0	0.0	0.0	1.0	1.0	5697.0
MRPL37	ENSG00000116221	Q9BZE1	1	0	0	0	0	0	0	6.418664190656307	6.7271003445606565	0.2961679784920535	0.3410619219048777	0.9910195056394788	12.659384308733475	12.55050122891744	-0.164719921140404	0.806612831589004	1.0	1483.0
FEM1B	ENSG00000169018	Q9UK73	1	0	0	0	0	0	0	4.510793253328061	3.911060120937939	-0.6617034580852549	0.2409831611929462	1.0	0.0	0.0	0.0	1.0	1.0	7177.0
MAU2	ENSG00000129933	Q9Y6X3	1	0	0	0	0	0	0	3.805676913557912	3.2844985464899326	-0.561994003332833	0.429168589221386	1.0	0.0	0.0	0.0	1.0	1.0	4845.0
MCM7	ENSG00000166508	P33993	1	0	0	0	0	0	0	2.4852051241938895	2.7108522942437507				0.0	0.0	0.0	1.0	1.0	2900.0
FICD	ENSG00000198855	Q9BVA6	1	0	0	0	0	0	0	3.596043890978124	4.096801637840331	0.5196197754490748	0.4089294947645493	1.0	0.0	0.0	0.0	1.0	1.0	3255.0
MCM5	ENSG00000100297	P33992	1	0	0	0	0	0	0	2.45578343918287	3.2921988754939426	0.9511991834191682	0.2739226091345117	1.0	0.0	0.0	0.0	1.0	1.0	2402.0
FEN1	ENSG00000168496	P39748	1	0	0	0	0	0	0	3.46235984810122	3.073670471434009	-0.4603223658180531	0.5421466691827227	1.0	13.155699709379627	13.273299108801279	0.197099050063777	0.437918886380758	0.79654844630285	2016.0
GABARAPL2	ENSG00000034713	P60520	1	0	0	0	0	0	0	5.997958684614993	6.1679776571333695	0.1711848516272301	0.6239042567875392	0.9990269081233384	13.35236990066553	13.59376932499779	0.333772984687841	0.510446904257907	0.868300908940153	974.0
FER	ENSG00000151422	P16591	1	0	0	0	0	0	0	4.244166873539613	4.202622861941315	-0.0846459805272891	0.8919255472743449	1.0	12.959029634876263	12.65171957100501	-0.378482921749149	0.0756881070842206	0.235372565718548	12044.0
MAP6D1	ENSG00000180834	Q9H9H5	1	0	0	0	0	0	0	2.7624332430768255	3.5893280822117126	0.9649711073968372	0.2340544781357315	1.0	0.0	0.0	0.0	1.0	1.0	2064.0
FAM118B	ENSG00000197798	Q9BPY3	1	0	0	0	0	0	0	4.235021926919662	4.079106175380977	-0.1689312136441161	0.7565132272780861	1.0	0.0	0.0	0.0	1.0	1.0	1616.0
MCM2	ENSG00000073111	P49736	1	0	0	0	0	0	0	2.790961763399575	2.6691570569377427	-0.1492081512493828	0.8691185446502074	1.0	11.107458151992661	11.59542845969749	1.5049127758052	0.729319392350706	1.0	3434.0
FERMT1	ENSG00000101311	Q9BQL6	1	0	0	0	0	0	0	2.5149638872115587	3.6211279114528834				13.33387930165401	13.902266577623866	0.645031052145709	1.85515950580908e-06	2.72314346111769e-05	4637.0
FKBP1B	ENSG00000119782	P68106	1	0	0	0	0	0	0	2.9049125069252586	2.9864818773831145	0.0966357108554556	0.9065497928072894	1.0	0.0	0.0	0.0	1.0	1.0	1010.0
LDLRAD3	ENSG00000179241	Q86YD5	1	0	0	0	0	0	0	2.6926785669582065	3.0800160487578943	0.4025592739501173	0.6492496744111054	1.0	0.0	0.0	0.0	1.0	1.0	3814.0
MAPKAPK5	ENSG00000089022	Q8IW41	1	0	0	0	0	0	0	5.254157579030044	4.0350118017313115	-1.2689692658399094	0.0072707046610541	0.1610945148519637	0.0	0.0	0.0	1.0	1.0	1630.0
NSD3	ENSG00000147548	Q9BZ95	1	0	0	0	0	0	0	3.0706110769923787	2.7158131236361864	-0.4434098343077179	0.5961897667364859	1.0	0.0	0.0	0.0	1.0	1.0	10768.0
NSD1	ENSG00000165671	Q96L73	1	0	0	0	0	0	0	2.8289702404077124	3.0173632664503245				0.0	0.0	0.0	1.0	1.0	7688.0
MRPL32	ENSG00000106591	Q9BYC8	1	0	0	0	0	0	0	6.456972564420346	6.404416802000069	-0.0623475985063017	0.8402611914323318	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	859.0
MARCHF8	ENSG00000165406	Q5T0T0	1	0	0	0	0	0	0	4.231572784192081	3.7519427715237716	-0.5194896050696861	0.3660132928409544	1.0	0.0	0.0	0.0	1.0	1.0	5272.0
NSA2	ENSG00000164346	O95478	1	0	0	0	0	0	0	2.6569837238876035	3.2978583048105725	0.7506313361797862	0.3655478881250127	1.0	13.123789675814903	13.325421775652668	0.243048034546324	0.38959789685595	0.740013973712978	1199.0
MARCKS	ENSG00000277443	P29966	1	0	0	0	0	0	0	5.85083176489012	5.99592452694793	0.1518477233781297	0.6665044908378928	0.9990269081233384	18.93922761894192	18.95779577048952	-0.00588047834271636	0.999999999858863	1.0	4296.0
NRSN2	ENSG00000125841	Q9GZP1	1	0	0	0	0	0	0	4.505820641111268	4.2516211481312025	-0.3033628799326552	0.6047198093454278	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2088.0
MRPL44	ENSG00000135900	Q9H9J2	1	0	0	0	0	0	0	4.33106252622075	4.041448915314019	-0.3296442663850324	0.5482558013552004	1.0	12.464540028582869	12.408606933264803	-0.0823532759010504	0.575205281866634	0.930463945715747	1689.0
EGR1	ENSG00000120738	P18146	1	0	0	0	0	0	0	4.802302677882091	4.469580774002311	-0.3272564638779798	0.5649770064567335	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	3137.0
EHBP1	ENSG00000115504	Q8NDI1	1	0	0	0	0	0	0	2.437772606570142	2.2929365679643006	-0.2003833771505329	0.8447169207351499	1.0	12.754688655179775	12.18427146110701	-0.43700412854129	1.71944682196496e-06	2.5705503148426e-05	5105.0
FAM114A2	ENSG00000055147	Q9NRY5	1	0	0	0	0	0	0	4.646498381066082	4.507706324771961	-0.1536115380954494	0.7510274403443813	0.9990269081233384	13.805672852593815	14.071663847129306	0.241020099763902	0.0115894862519941	0.0531278552619732	2121.0
NRIP3	ENSG00000175352	Q9NQ35	1	0	0	0	0	0	0	3.429538408884202	3.539841035482771				0.0	0.0	0.0	1.0	1.0	3761.0
EHBP1L1	ENSG00000173442	Q8N3D4	1	0	0	0	0	0	0	4.257704334955195	4.134066165549633	-0.156527448950066	0.8008358673792104	1.0	13.026808412290215	13.234929548427765	0.247788788449396	0.0145272330012046	0.0635118072413777	5170.0
MARK4	ENSG00000007047	Q96L34	1	0	0	0	0	0	0	3.43254575972324	3.148646629847249				0.0	0.0	0.0	1.0	1.0	2105.0
MRPL30	ENSG00000185414	Q8TCC3	1	0	0	0	0	0	0	4.257704334955195	4.429600279040774	0.186991711636382	0.7312068563528389	1.0	0.0	0.0	0.0	1.0	1.0	1752.0
LMAN1	ENSG00000074695	P49257	1	0	0	0	0	0	0	8.476603214244564	8.895839890749787	0.4078758664912565	0.0972758790523105	0.6999450658680638	16.532256150038535	16.57685866598979	0.0937548270489421	0.68382392575565	1.0	4824.0
MRPL43	ENSG00000055950	Q8N983	1	0	0	0	0	0	0	6.176749226362883	6.004626342511708	-0.1797524481199083	0.6362553708995529	0.9990269081233384	13.572114988506215	13.656706846173346	0.133405433131293	0.880754316611122	1.0	1010.0
FAM117A	ENSG00000121104	Q9C073	1	0	0	0	0	0	0	3.745371617117875	3.6314487706155094	-0.1651056698358635	0.8087630982132629	1.0	0.0	0.0	0.0	1.0	1.0	2329.0
MAT2A	ENSG00000168906	P31153	1	0	0	0	0	0	0	7.980170742265423	8.035425152305574	0.0620543841989462	0.8056368582106328	0.9990269081233384	16.09971189838447	16.150034562912843	0.0664538773867233	0.751034892832774	1.0	2817.0
KRR1	ENSG00000111615	Q13601	1	0	0	0	0	0	0	4.191060747306974	4.038274244333363	-0.1587078914192662	0.7842849996227297	1.0	13.27344835677091	13.423278566210483	0.105674135286908	0.976527841609317	1.0	975.0
MBD3	ENSG00000071655	O95983	1	0	0	0	0	0	0	5.978665155328806	6.285898434261954	0.3257718439830652	0.3871985894733295	0.9990269081233384	0.0	0.0	0.0	1.0	1.0	2379.0
FHL3	ENSG00000183386	Q13643	1	0	0	0	0	0	0	4.086256444179188	3.188368708425681	-0.9534077397906928	0.1459756555062474	1.0	15.893551015520718	15.093606119445909	-0.794434740814377	0.013443051593157	0.0596711591378072	1656.0
MB21D2	ENSG00000180611	Q8IYB1	1	0	0	0	0	0	0	3.867287810944307	3.8593219034372366	-0.0015270879445266	0.998014366685936	1.0	12.94885036917974	13.062028781802798	0.0609389176896696	0.969821294927801	1.0	3063.0
FHOD1	ENSG00000135723	Q9Y613	1	0	0	0	0	0	0	3.6628457318893095	4.575334924560875	1.0010392026636503	0.1458764598282133	1.0	12.518535577358264	12.451341375412563	0.053594987815724	0.967352489365078	1.0	3813.0
LLPH	ENSG00000139233	Q9BRT6	1	0	0	0	0	0	0	5.244870826626933	5.623150460479058	0.3769657231434685	0.3358245405933308	0.9910195056394788	14.740513959954669	14.999296493778555	0.264229983790262	0.0695890205845842	0.220274519906287	1177.0
